TITULO;IMPACTO;TIEMPO_SOLUCION
"""PASO 1: En el proyecto PRY_SFC realizar Backup a la siguiente ruta PRY_SFC > Jobs > CQ129559_BASILEA > JOBS > JOB_EXT_SARC_TBLMOVOBLIGACIONES_JE ""	  ""PASO 2. Para Datastage: En el proyecto """"PRY_SFC """" instalar el dsx """"PRY_SFC-TUR15-JOB_EXT_SARC_TBLMOVOBLIGACIONES_JE-1.0.0.dsx"""" Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EkgiQZ8cnGJKn1bZ8LWj6qMBjxxx3nVlGjfffDCWVe2K4Q?e=kyw9x4""";Baja;30
"""PASO 1: En el proyecto PRY_STAGE realizar Backup a las rutas RUTAS_BKUP_PYMG4683.txt adjunto en el onedrive En la ruta: https://bancoccidente.sharepoint.com/:t:/s/TI-UnidaddeDesarrolloODSETLWA/ESOH7acrQA9HkKpYDgTgITcB-q18Lld_BHaN-21yNgHJ1g?e=9Wpmlp""	  *""PASO 2: En el proyecto PRY_STAGE instalar el dsx PRY_STAGE-PYMG4683-SEQ_PPAL_SIIF_STG-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EV91ZCwUlHVJgXn-zoKaQQcBItnjZsTQ3ExsKclqfPYQUw?e=udj3h8""";Baja;30
"""PASO 1: En el proyecto PRY_PLANOS_SALIDA realizar backup a las siguientes rutas: PRY_PLANOS_SALIDA > Jobs > PLANOS > CQ_90580_SIO_BARRA > BPM > JOBS > JOB_BPM_GENERA_ARCHIVO PRY_PLANOS_SALIDA > Jobs > PLANOS > CQ_90580_SIO_BARRA > OCCICLIENTE > JOBS > JOB_OCC_GENERA_ARCHIVO PRY_PLANOS_SALIDA > Jobs > PLANOS > CQ_90580_SIO_BARRA > OCCICLIENTE > JOBS > JOB_OCC_GENERA_ARCHIVO_CLI PRY_PLANOS_SALIDA > Jobs > PLANOS > CQ_90580_SIO_BARRA > SAM > JOBS > JOB_SAM_EXTRAE_REGISTROS ""	  *""PASO 2: Para Datastage: En el proyecto PRY_PLANOS_SALIDA instalar el dsx PRY_PLANOS_SALIDA-TUA1046-SEQ_PPAL_SIO_BARRA_BPM-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EWpKthiZ2LFCu0-ggf9ZLVMB-4q7vGe4yBWzRFfhdELIew?e=NuUUfd""";Baja;30
"""PASO 1: Realizar Backup de la Carpeta CUMA de ODI ubicada en Proyecto: PRY_PLANOS_SALIDAS/CUMA  *""PASO 2: se solicita por favor el despliegue en ODI PRODUCCION con los siguientes datos:  ETL: PAQ_CUMA_SALIDAS_GEN  VERSION: 1.0.0.12  SOLUCION: ODS_CUMA_DINAMICO  AMBIENTE: Producción""";Baja;30
"*""PASO 1: En el proyecto PRY_PLANOS_SALIDA_2 realizar Backup a las rutas PRY_PLANOS_SALIDA_2 > Jobs > ODS > CBS_ACTIVAS > MULTIREGISTRO_FC > JOB > JOB_DS_MR_TIPO4   *""PASO 2: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx JOB_DS_TIPO4.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EbIb-50pFCRGhbNtUTiZ73EB92wtJDRrw11WK41dhy8U2Q?e=Vpujri  """;Baja;30
"""PASO 1: En el proyecto PRY_PLANOS_SALIDA_2 realizar Backup a las rutas PRY_PLANOS_SALIDA_2 > Jobs > ODS > CBS_ACTIVAS > MULTIREGISTRO_FC > JOB > JOB_DS_FCT_SALDOS_ACTIVOS_MR""	  ""PASO 2. PRY_PLANOS_SALIDA_2 instalar el dsx JOB_DS_FCT_SALDOS_ACTIVOS_MR.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/ERLn-OAIcWlFlrfud50TX4wBUe8iwvJVhgEJE9ffAAlKng?e=hC5nWK""";Baja;30
"*""PASO 1: En el proyecto PRY_PLANOS_SALIDA realizar Backup a las rutas Jobs/CELULA - PAGOS Y RECAUDOS/RECAUDO EN LINEA  *""PASO 2: En el proyecto """"PRY_PLANOS_SALIDA"""" instalar el dsx """"PRY_PLANOS_SALIDA-CPYR3565-SEQ_PPL_RECAUDO_TL_PYR_OK-1.0.1.dsx"""" Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EbTySWfSrgRMllHP3xZMTJUBz46iSKQKO3aE1akw4VSGiQ?e=IWa41F""";Baja;30
"""PASO 1: En el proyecto PRY_PLANOS_SALIDA realizar Backup a las rutas Jobs/CELULA - PAGOS Y RECAUDOS/CQ 163023 - ASOBANCARIA""	  ""PASO 2: En el proyecto """"PRY_PLANOS_SALIDA"""" instalar el dsx """"PRY_PLANOS_SALIDA-CPYR3256-SEQ_PPL_RECAUDO_CODIGO_BARRAS_PYR_OK-1.0.1.dsx"""" Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EaU7Py5t5mZCht_7Vufhfp0BPoyVWobQ3VxMGO5YQoRwFA?e=RSiviT""";Baja;30
"""PASO 1: En el proyecto PRY_MDM realizar Backup a las rutas: PRY_MDM > Jobs > ODS > PASIVO > 006. EXE > SEQ_ODS_PASIVO ""	  ""PASO 2: En el proyecto """"PRY_MDM"""" instalar el dsx """"PRY_MDM-PYMD1420-SEQ_ODS_PASIVO-3.0.0.dsx"""" ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/Ea6Z79Uu11tHrBv8P--0I-0BSkC8LgNJAgDLCLSWuluuMA?e=QQafJw""";Baja;30
"PASO 1. N/A	 ""PASO 2: En el proyecto """"PRY_TRIBUTARIA_WEB"""" instalar el dsx """"PRY_TRIBUTARIA_WEB-TUL216-SEQ_PPAL_FORMTATO-1.1.3.dsx"""" Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/ES7G-taUb8ZErlMDlnylj2IBva4EBuUX2VyTYMplmYgy5A?e=6kIql0""";Baja;30
"PASO 1. N/A	 ""PASO 2: En el proyecto PRY_TRIBITARIA_WEB DE DataStage Produccion desplegar la variable de entorno PRY_TRIBUTARIA_WEB.env Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EYJu1OA_kIlNuD0EMNsVmEcBvOQTQfe7GtNQ1NPfhpxWnQ?e=ni5yQU""";Baja;30
"PASO 1. N/A	 ""PASO 2: En el proyecto """"PRY_PLANOS_SALIDA"""" instalar el dsx """"PRY_PLANOS_SALIDA-TUL216-SEQ_PPAL_RETENCION-1.0.0.dsx"""" Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EYbmjl_pDxpCq1QiKREnIU8B61RR78_1aR0RNsSYAlZ56g?e=GzMoS3""";Baja;30
Ajustes manejo de datos en el proceso de desembolso para los tipos de operación cuenta contable. Plan HH: https://bancoccidente.sharepoint.com/:x:/s/dvte-geati/EV-dUJa0NehMg_z_nY8Iuu4B4XM9Lrw69ssIar4fBvqKNQ?e=gkT91D;Sin Definir;30
"Solicitud de activacion de Show Probe del cambio C39569 - CPYC-2917 - Arquitectura REST para la consulta y recaudo PILAConexión directa Efecty  para los siguientes Multi Protocol Gateway  Se realizaran pruebas el dia 21 de Noviembre a las 08:00PM.  Encender Show Probe del Web token Services ""wts_oauth_bocc_all"". Por 10 minutos. Encender Show Probe del MPG ""mpg_dmz_sam_01"". Por 10 minutos. Encender Show Probe del MPG ""mpg_int_iib_02"". Por 10 minutos.";Sin Definir;30
Buen día, solicitamos su amable ayuda para actualizar el certificado del cliente ALIANZAFIDUCIARIA en Datapower de producción con el fin de obtener los recaudos del cliente.;Media;90
Obsolescencia de la aplicación Extracto Único - Migración a nuevas TI para Extracto Único. los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241121_VersionII;Sin Definir;30
Eliminar flujos que no se esten utlizando en el Bus. Los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241121_VersionII;Sin Definir;30
Instalacion de servicio de Consulta Titularidad TramaPlana, en el cual ahora se pasa de apuntar de CRM a MDM . Los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241122_Version;Media;90
Instalación de AdministracionPinTarjetaCredito_ValidarPinTarjetaCredito en el cual se consultaTitularidad la cual ya no se va a realizar en People sino contra MDM.. Los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241122_Version;Media;90
"PASO 1: En el proyecto PRY_PLANOS_SALIDA  realizar Backup a las rutas > Jobs > PLANOS > CQ_90580_SIO_BARRA > SAM > JOBS > al job JOB_STG_DS_COMPLETA_SAM  PASO 2: Para Datastage: En el proyecto ""PRY_NOMBRE_PROYECTO"" instalar el dsx JOB_STG_DS_COMPLETA_SAM.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/Ec4LnW76W_pNnVauMZimQbkB1ETegDE2tDvvxRJ7p6sVjg?e=1yLRnT";Baja;30
Descripción: Se solicita de su colaboración ejecutar sobre el APBOG122A  Despliegue Servicio PilaRetrieveById_HTTP AMBIENTE : PRD Procedimiento: 1. Aplicar Properties al archivo: PilaRetrieveById_HTTP.properties en el Archivo BAR: PilaRetrieveById_HTTP.bar  2. Desplegar el Bar PilaRetrieveById_HTTP.bar en los Grupos de Ejecucion: BOGESERVICIOSTX_CONSULTAPLANILLAPILA01 BOGESERVICIOSTX_CONSULTAPLANILLAPILA02   Despliegue Servicio PilaRetrieveByPin_HTTP.bar AMBIENTE : PRD Procedimiento: 1. Aplicar Properties al archivo: PilaRetrieveByPin_HTTP.properties en el Archivo BAR: PilaRetrieveByPin_HTTP.bar  2. Desplegar el Bar PilaRetrieveByPin_HTTP.bar en los Grupos de Ejecucion: BOGESERVICIOSTX_CONSULTAPLANILLAPILA01 BOGESERVICIOSTX_CONSULTAPLANILLAPILA02  Despliegue Servicio PilaCollect_HTTP AMBIENTE : PRD Procedimiento: 1. Aplicar Properties al archivo: PilaCollect_HTTP.properties en el Archivo BAR: PilaCollect_HTTP.bar  2. Desplegar el Bar PilaCollect_HTTP.bar en los Grupos de Ejecucion: BOGESERVICIOSTX_CONSULTAPLANILLAPILA01 BOGESERVICIOSTX_CONSULTAPLANILLAPILA02;Sin Definir;30
"""PASO 1: En el proyecto PRY_CALIDAD_DATOS realizar backup a las rutas: PRY_CALIDAD_DATOS > Jobs > 62. Precios de Transferencia de Fondos > 02. Validación > JOB_VAL_PROD_CARACTERIZADO_62_015_1 ""	  *""PASO 2: En el proyecto PRY_CALIDAD_DATOS instalar el dsx: PRY_CALIDAD_DATOS-CDDYA4620-JOB_VAL_PROD_CARACTERIZADO_62_015_1-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:u:/s/TI-UnidaddeDesarrolloODSETLWA/EYyZto9uLadOqy3kn5mi-7kB9QTHiWwbTXWd_SCM4-olIA?e=N5PWqX""";Baja;30
Instalación de servicio de Creacion Tarjeta Credito, en el cual se hace ahora la notificación en línea hacia MDM. . Los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241122_Version/C39598;Media;90
Justificación: Se va a realizar la prueba DRP por parte de NEXA a partir del viernes 22 de noviembre a las 8:00 pm. Para evitar problemas de desconexión entre OBIEE (Bi Publisher) y el LDAP de ventas y servicios, se requiere configurar el archivo etc/hosts de las máquinas lpbog128v y lpbog129v para que se establezca la conexión con el único controlador de dominio disponible, 10.32.4.4. Durante las pruebas de DRP se desconectarán 10.32.4.3 y 10.32.4.5. La actividad ya está coordinada con NEXA y el equipo de sistema operativo. Impacto: Se espera que durante el ajuste no sea necesario reiniciar la plataforma, sin embargo, se requiere monitoreo por parte del equipo de capa media para garantizar que las conexiones no se vean afectadas. En caso de ser necesario un reinicio para liberar hilos pegados, se cuenta con el apoyo de Cristian Sandino para realizar las pruebas una vez finalizada la maniobra. Consecuencias de no realizar el ajuste: En caso de no realizarse la maniobra, se presentará desconexión entre OBIEE (Bi Publisher) y el LDAP de ventas y servicios, lo que generará una reacción en cadena por conexiones fallidas que impactará totalmente el servicio de la aplicación, incluyendo el reporte de consulta CIFIN que se genera desde BI Publisher. Fecha: Viernes 22 de noviembre a las 03:00 am (duración: 1 hora). La fecha del ajuste se debe a que la prueba DRP inicia a las 8:00 pm, y realizar la maniobra en horarios muy cercanos aún nos encuentra en operación.;Sin Definir;30
Dar cumplimiento a las anotaciones de auditoria,  respecto al respaldo de los reportes de movimientos de cuentas maestras.;Baja;30
"PARA DATASTAGE 11.7  PASO 1: En el proyecto PRY_SFC realizar Backup a las ruta PRY_SFC > Jobs > CQ129559_BASILEA > JOBS > JOB_EXT_TBLPECONTABLE_JE	  PASO 2: En el proyecto """"PRY_SFC"""" instalar el dsx: PRY_SFC / PRY_SFC-TICP60-SEQ_PPAL_EXT_TBLPECONTABLE_JE-03.0.0.dsx. El cual se encuentra en la siguiente ubicación: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EhuAqYdHCF9MvG4PBe5DjcQB2RnIRWIWyGQC6sXHlIq1-w?e=2smB9H";Baja;30
PARA DATASTAGE 11.7  PASO 1: realizar Backup a la ruta: PRY_PLANOS_SALIDA_2 > Jobs > BACKLOG ANALITICA > CQXXXXXX - Minuta_FC_2_0  PASO 2: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx PRY_PLANOS_SALIDA_2-TCF21-SEQ_PPAL_MINUTA_INTERNA_V2-2.0.3.dsx. El cual se encuentra en la siguiente ubicación: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EiK5bVtIi8xPqBSDzoNNXbQBnnT9npvzSDteX-Z1dqJCNw?e=BfawIA;Baja;30
"PARA DATASTAGE 11.7  PASO 1: En el proyecto PRY_PLANOS_SALIDA realizar Backup a las rutas  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > JOB > JOB_BORRA_DS_FICO_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > JOB > JOB_EXT_ARCHIVO_FICO_TBL_01_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > JOB > JOB_EXT_NOMBRE_ARCHIVO_FICO_TBL_01_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > JOB > JOB_LOD_ACT_FICO_TBL_01_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > JOB > JOB_LOD_ARCHIVO_FICO_TBL_01_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > SECUENCES > SEQ_CAR_ARCHIVO_FICO_NEW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > SECUENCES > SEQ_EXT_ARCHIVO_FICO_TBL_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > SECUENCES > SEQ_LOD_ACT_FICO_TBL_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > SECUENCES > SEQ_LOD_ARCHIVO_FICO_TBL_GAW  PRY_PLANOS_SALIDA > Jobs > ARCHIVO FICO GAW > SECUENCES > SEQ_PPAL_ARCHIVO_FICO_GAW  PASO 2: En el proyecto """"PRY_PLANOS_SALIDA"""" instalar el dsx """"PRY_PLANOS_SALIDA-PGCO_2253-SEQ_PPAL_ARCHIVO_FICO_GAW-1.0.0.dsx"""". El cual se encuentra en la siguiente ubicación: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/Er_2noJk5XxCkx8jhDFVN44BbxdziKYzXOYy3mT8dRxOmA?e=HZyjsg";Baja;30
Buen día, solicitamos su amable ayuda para importar el certificado del cliente ECOLLECT en Datapower de producción con el fin de obtener los recaudos del cliente.;Media;90
Buen día Se requiere el Ajuste de mejoras en la información almacenada en auditoría, se desplegaran: IntegradorWS IntegradorSP Y los siguientes servicios como aplicación: ESB_ACE12_ConsultaPersonaNegativa Plan hora- hora: https://xstabog15-31/svn/esb/aVersionamiento7/Producción/Version Instalada/Servicios/Version/2024112_Version;Media;90
Buen día , Se requiere  la habilitar las colas de ACTIVAS y se van a desplegar en ACE los servicios: ESB_ConsultarDetallePrestamo			 ESB_AsociarPrestamoCliente			 ESB_ConsultarPlanPagosPrestamo		 ESB_CrearPrestamoHold					 ESB_ConsultarComisionesDesembolsoPrestamo		 ESB_ConsultarDatosBasicosCliente Plan de trabajo: https://xstabog15-31/svn/esb/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241127_Version Ya se encuentran adjuntos los archivos para la primera tarea descrita en el plan.;Sin Definir;30
Actualizar la fuente del servicio para la consulta de productos del cliente desde MDM para la radicación de solicitudes del proceso GMF: Marcación/Demarcación y Reintegros. Nuevo Servicio: RetrieveActiveAccounts: los artefactos se encuentran en la siguiente ruta: https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241126_Version;Sin Definir;30
Disminuir el flujo de solicitudes del plan de pagos e histórico de pagos de los créditos de vehículos por parte de los clientes por medio del contact center, así mismo, mejorar la experiencia de nuestros clientes permitiéndoles generar los reportes desde la aplicación de Banca Móvil y portal bancario.  Buen dia, se adjunta ruta donde se encuentra Versionado https://xstabog15-31/svn/ESB/aVersionamiento7/Producción/Version Instalada/Servicios/Version/20241126_Version;Sin Definir;30
Bajar/Subir CM Oracle en lpbog155v - Serv APP ICS => 10PM 27/11/2024 Actualizar parches del fabricante para el SO Oracle Linux Server 7.4 desde la Consola BMC BK Previo desde Ovm/Kvm;Baja;30
Desasociar certificado SSL_DISTRIBUCIONESAXA_BOC, tiene fecha de vencimiento del 27 de Noviembre . en caso de no poder renovarse dentro del tiempo establecido, tendrá que ser desmontado de la plataforma para no generar indisponibilidad en el servicio.;Media;90
Actualizar la fuente del servicio para la consulta de productos del cliente desde MDM para la radicación de solicitudes del proceso GMF: Marcación/Demarcación y Reintegros. Nuevo Servicio: RetrieveActiveAccounts Plan HH: https://bancoccidente.sharepoint.com/:f:/r/sites/EquipoIntranetD/Shared%20Documents/General/Intranet/Flujos/GMF/Plan%20Hora%20a%20Hora/19%20-%2011%20-%202024?csf=1&web=1&e=ddxHlq  Bex: https://bancoccidente.sharepoint.com/:f:/r/sites/EquipoIntranetD/Shared%20Documents/General/Intranet/Flujos/GMF/Desarrollo/BEX%20GMF%2026112024?csf=1&web=1&e=O8OpdT;Baja;30
Se realizara actualización del secret por vencimiento, este permite el ingreso a OcciDivisas a través de DA, adicional se actualizaran archivos log4j de las interfaces SSO y deal_update para monitoreo.;Baja;30
SERVIDORES LINUX (OVM) Necesidad: Crecimiento vegetativo Servidores LINUX (OVM): lpbog161v-lpbog162v Tamaño: (2400G) 3 discos 800G Tiempo proyectado: 3 mes Ambiente: Produccion BD : OPSUPFIN;Sin Definir;30
SERVIDORES AIX Necesidad: Crecimiento memoria Swap Servidores LINUX (OVM): lpbog48v Tamaño: 20 GB (1 disco 600GB) Ambiente: Produccion BD :OPFCGGUS;Sin Definir;30
Solicitamos ayuda a OVM para disponer seriales de los discos nuevos y que sean visibles en el servidor.;Sin Definir;30
SERVIDORES LINUX (KVM) Necesidad: Crecimiento vegetativo Servidores LINUX (KVM):   LPBOG69V Tamaño: (160GB) 160GB para el filesystem /backups Ambiente: Produccion BD : OPCMS;Sin Definir;30
SERVIDORES LINUX (OVM)  Necesidad: Crecimiento vegetativo Servidores LINUX (OVM): lpbog38v Tamaño: (100G) 1 disco 100G Ambiente: Produccion BD : OPSARC;Sin Definir;30
Instalación SW Python: Servidores de Producción Aix/Linux - Kyndryl Bridge, Se requiere los medios de los siguientes servidores. lpbog38v	Oracle Linux Server release 8.7 lpbog48v	Oracle Linux Server release 8.7 lpbog55v	Oracle Linux Server release 8.7 lpbog59v	Oracle Linux Server release 8.7 lpbog295v	Oracle Linux Server release 8.9 lpbog296v	Oracle Linux Server release 8.9 lpbog80v	Oracle Linux Server release 8.7 lpbog81v	Oracle Linux Server release 8.7 lpbog82v	Oracle Linux Server release 8.7 lpbog83v	Oracle Linux Server release 8.7 lpbog104v	Oracle Linux Server release 8.7 lpbog105v	Oracle Linux Server release 8.7 lpbog69v	Oracle Linux Server release 8.7 lpbog09i	Oracle Linux Server release 5.11 lpbog1510	Oracle Linux Server release 5.11;Media;90
Instalación SW Python: Servidores de Producción Aix/Linux - Kyndryl Bridge, Fase3, 22 al 28/10/2024 Fase2, 15 al 21/10/2024 - Fase1, 01 al 07/10/2024;Sin Definir;30
lpbog1510: Apagado del Servidor desde la Consola OVM - 10PM 29/10/2024 No se esta utilizando Es vulnerable por la versión del SO;Media;90
Instalar agente Zabbix  requerido para Kyndryl Bridge Conexión desde los Servidores a través del Agente con la Consola Interna lpbog302v;Sin Definir;30
BK Previo desde Ovm a disco del SO: lpbog155v - Conservar 10 Dias habiles Actualizar parches del fabricante para el SO Oracle Linux Server 7.4 desde la Consola BMC;Baja;30
Generación de reportes awr, addm, y ash;Informativo;30
Actualización motor BD MRA (SIC-SIPRO) - Iniciativa migrar BD hacia OCI - Sesión;Alta;240
Validación de Almacenamiento BD Datos ODSUPFIN desarrollo, OTSUPFIN calidad, OPSUPFIN - Producción;Alta;240
FDO Desactivación usuarios MTTO_JDELCHIARO y JDELCHIARO;Baja;30
FDO Ejecución de scripts Objetos Qualys;Media;90
compilación paquete cfen semanal siscar;Baja;30
compilación paquete cfen semanal activas;Baja;30
Ejecución Scripts - Ambiente de calidad SAM.;Baja;30
TI - Recursos que tiene el ambiente de pruebas y prd de Fc pasivas y activas en base de datos - Proyecto ACE 12;Alta;240
Asignación nueva contraseña para SARC CALIDAD;Baja;30
FDO Ejecutar script SIFI Pruebas Entorno 00;Baja;30
Matar sesiones  OTSTAGE-OTODS CALIDAD;Baja;30
FDO Ejecutar script SIFI Pruebas Entorno 01;Baja;30
Cambio de Clave OTCONSSCAN3 - FC Pasivas - 192.168.1.3 ambiente calidad Usuario GORTIZL;Baja;30
FDO Revisión consulta Sifiocci producción;Informativo;30
ejecución script en OTSTAGE ODI CALIDAD GDAC-1636;Baja;30
Cambio de Clave OTCONSCRS_SCAN - ODS Data Stage - 192.168.1.3 ambiente calidad Usuario GORTIZL;Baja;30
Solicitud acompañamiento BANKTRADE;Media;90
Cambio de Clave OTCONSSCAN19 - SAM - 192.168.1.3 ambiente calidad Usuario GORTIZL;Baja;30
Solicitud de los procedimientos almacenados y paquetes de la BD CDATOS ODSUPFIN desarrollo;Informativo;30
Solicitud de los procedimientos almacenados y paquetes de la BD CDATOS OPSUPFIN - Producción;Informativo;30
Validar versión para BD por actualización de Oracle Linux Server 8.6 a Oracle Linux Server 8.9 para los servidores:;Alta;240
Validar versión para BD por actualización de Oracle Linux Server 8.6 y 8.4 a Oracle Linux Server 8.9 para los servidores:;Alta;240
OPPRYCRE PROYECTO CREDITICIO  -> DISPONIBILIDAD DBA 02/08/2024;Media;90
DBlinks en ATBOG23E;Media;90
Cambio de contraseña DBA - OPSIC (PRD);Baja;30
compilación paquete director cfen semanal siscar;Baja;30
Solicitud Permisos Base de Datos Proformas;Baja;30
FDO Solicitud versiones objetos BD Sifi producción;Media;90
asignar nueva clave para BD OPCBSPGG usuario ETAYO;Baja;30
Validacion tareas de la base de datos Intranet;Alta;240
Compilacion paquete BD ambiente pruebas ODS esquema ADMODS_PR;Baja;30
Solicitud Ejecución Script - Ambiente QA - atbog01d;Baja;30
Solicitud Ejecución Script - Ambiente DEV - adbog01d;Baja;30
Solicitud de revision en FLexcube produccion OPCBSP APBOG55A las declinaciones del 1-08.2024;Informativo;30
Compilacion en BD - OTSARC;Baja;30
FDO Urgente Inconveniente Contingencia Bases de Producción;Contingencia;480
Modificación de tabla en ADMATH;Alta;240
Eliminación y creación de nueva tabla cdatos;Alta;240
Creación de tabla en admath;Alta;240
Desbloqueo usuario base de datos desarrollo SAM;Baja;30
FDO Desbloqueo y cambio contraseña MTFIALLO bd producción;Baja;30
 Ejecucion de redefinicion de particiones de tablas de tasas de flexcube activas;Alta;240
TI - Solicitud El paquete de BD es C90OC.PKG_EXTRAE_PRODUCTOS -  OPCRM apbog07a-apbog08b - Producción;Informativo;30
FDO Ejecutar script SIFI Pruebas Entorno 02;Baja;30
ALTER TABLA admformatos.tbl_log_ejecucion_anx6;Alta;240
Permisos sobre el esquema ADMSAM para la aplicación de ALR en ambiente de desarrollo;Baja;30
Solicitud de habilitación y renovación contraseña usuario BD FC-UATF2-OTCONSSCAN3-OTCBSPF2;Baja;30
FDO Ejecutar Script SIFIOCCI Producción;Baja;30
CAMBIO CONTRASEÑA BD OTSAM;Baja;30
Ejecucion de drop materialized view;Informativo;30
compilación paquete cfen semanal activa;Baja;30
DEPURACION  - OTODS  - AMBIENTE DE CALIDAD;Alta;240
FDO Desbloqueo y cambio contraseña MFIALLO bd producción;Baja;30
Creación de tabla en ADMATH;Alta;240
TI-SOLICITUD DATOS CONEXION BASE DE DATOS STAGE 11.7-USO INTERNO;Informativo;30
RESTAURACION DE CONTRASEÑA PARA BASE DE DATOS  OPSAM;Baja;30
Solicitud acompañamiento creación de archivo y relación de confianza;Media;90
Solicitud paquete GWPKS_QUERYLOANS Flexcube Produccion;Informativo;30
Dump de tablas de parametrizacion Flexcube;Alta;240
Creación de tabla en ADMFORMATOS.TBL_PARAMETROS_CFEN,;Alta;240
asignar nueva clave para BD OTCBSPF2 usuario ETAYO;Baja;30
ejecución script en OTDSTG DATASTAGE CALIDAD GDAC-1682;Baja;30
compilación paquete anexo 6;Baja;30
Creación de tabla en ADMFORMATOS tabla log;Alta;240
Ejecución de Script ODDSTG;Baja;30
Crear tablas  SAM - desarrollo;Alta;240
Tamaño fisico tablas BD MDM 20240806;Alta;240
Solicitud comportamiento base de datos OPODS;Informativo;30
asignar nueva clave para BD OTCBSPF2 usuario JSPALMAL;Baja;30
ejecución script en OTDSTG DATASTAGE CALIDAD GDAC-1691;Baja;30
Copias Alfyn 31 Julio Produccion;Media;90
Creacion de usuario CRCC QA;Baja;30
ejecución script en OTDSTG DATASTAGE CALIDAD GDAC-1687;Baja;30
Sesión revisión Bd flexcube producción;Baja;30
FDO Parche BD POWERDIVE Producción;Alta;240
Reasignación Clave Usuario jduran - BD OPSUPFIN;Baja;30
FDO Parche BD Blowpipe Contingencia;Alta;240
FDO Reportes AWR Y ADDM swoop Producción;Informativo;30
FDO Generar backup rman  y duplicar bd SPITTOR en el servidor beachComber(pruebas);Media;90
Renovación usuario FCRISTANCHO en BD OPCBSP;Baja;30
Consulta inserción de datos a BD SARC;Informativo;30
Solicitud extender el tablespace FCJ102LA5_DEFAULT el BD FC-UATF2 -OTCBSPF2;Informativo;30
compilación paquete cfen semanal activa director;Baja;30
compilación paquete director cfen semanal activas director;Baja;30
Solicitud cambio de contraseña acceso BDs FLEXCUBE Producción;Baja;30
FDO Revisión Reporte Diario de Backup Recoil;Media;90
FDO Validar y ejecutar estaditicas CRM Producción;Alta;240
Asesoria BD OPHBOAC;Media;90
CLAVE BASE DE DATOS PMARQUEZ BD SARC;Baja;30
Solicitud información de PKG en base de datos;Informativo;30
